,STATION,DATE,TEMP,MAX,MIN,CELSIUS
2805,RP000098755,2020-09-07,79.88,87.44,,26.60
2806,RP000098755,2020-09-08,82.04,87.80,74.48,27.80
2807,RP000098755,2020-09-09,82.04,88.52,,27.80
2808,RP000098755,2020-09-10,80.96,92.66,73.76,27.20
2809,RP000098755,2020-09-11,82.58,92.12,74.84,28.10
2810,RP000098755,2020-09-12,83.84,92.66,75.20,28.80
2811,RP000098755,2020-09-13,79.52,85.10,76.28,26.40
2812,RP000098755,2020-09-14,81.14,89.96,75.56,27.30
2813,RP000098755,2020-09-15,83.48,92.84,75.56,28.60
2814,RP000098755,2020-09-16,80.96,87.26,77.00,27.20
2815,RP000098755,2020-09-17,79.52,85.82,,26.40
2816,RP000098755,2020-09-18,81.68,90.68,,27.60
2817,RP000098755,2020-09-19,82.22,90.32,75.02,27.90
2818,RP000098755,2020-09-20,84.38,93.56,75.74,29.10
2819,RP000098755,2020-09-21,84.38,96.26,75.92,29.10
2820,RP000098755,2020-09-22,81.50,93.92,,27.50
2821,RP000098755,2020-09-23,82.22,88.34,73.22,27.90
2822,RP000098755,2020-09-24,80.96,93.56,,27.20
2823,RP000098755,2020-09-25,83.66,91.58,71.78,28.70
2824,RP000098755,2020-09-26,81.50,91.40,,27.50
2825,RP000098755,2020-09-27,80.78,86.72,73.58,27.10
2826,RP000098755,2020-09-28,80.24,87.80,72.86,26.80
2827,RP000098755,2020-09-29,82.04,91.22,74.48,27.80
2828,RP000098755,2020-09-30,82.58,91.22,74.30,28.10
2829,RP000098755,2020-10-01,83.30,93.74,,28.50
2830,RP000098755,2020-10-02,80.24,89.24,75.02,26.80
2831,RP000098755,2020-10-03,82.04,91.76,,27.80
2832,RP000098755,2020-10-04,82.76,91.40,73.40,28.20
2833,RP000098755,2020-10-05,83.48,94.28,74.84,28.60
2834,RP000098755,2020-10-06,82.04,87.62,76.82,27.80
2835,RP000098755,2020-10-07,81.14,88.70,,27.30
2836,RP000098755,2020-10-08,80.06,86.54,,26.70
2837,RP000098755,2020-10-09,82.58,88.88,75.20,28.10
2838,RP000098755,2020-10-10,84.02,92.30,75.74,28.90
2839,RP000098755,2020-10-11,80.06,90.68,,26.70
2840,RP000098755,2020-10-12,81.32,87.44,74.30,27.40
2841,RP000098755,2020-10-13,79.88,89.24,,26.60
2842,RP000098755,2020-10-14,78.44,83.48,75.20,25.80
2843,RP000098755,2020-10-15,79.88,89.24,,26.60
2844,RP000098755,2020-10-16,79.34,85.10,74.30,26.30
2845,RP000098755,2020-10-17,81.86,89.60,74.48,27.70
2846,RP000098755,2020-10-18,80.96,88.16,,27.20
2847,RP000098755,2020-10-19,80.06,88.16,75.92,26.70
2848,RP000098755,2020-10-20,80.24,92.84,,26.80
2849,RP000098755,2020-10-21,82.04,90.50,74.30,27.80
2850,RP000098755,2020-10-22,81.68,92.84,,27.60
2851,RP000098755,2020-10-23,80.96,91.76,74.30,27.20
2852,RP000098755,2020-10-24,81.68,92.48,75.20,27.60
2853,RP000098755,2020-10-25,83.12,90.86,76.10,28.40
2854,RP000098755,2020-10-26,83.12,92.48,76.64,28.40
2855,RP000098755,2020-10-27,82.94,,76.64,28.30
2856,RP000098755,2020-10-28,78.08,81.86,,25.60
2857,RP000098755,2020-10-29,81.68,91.40,74.48,27.60
2858,RP000098755,2020-10-30,80.24,88.70,75.92,26.80
2859,RP000098755,2020-10-31,82.40,90.86,74.66,28.00
2860,RP000098755,2020-11-01,82.76,94.28,76.28,28.20
2861,RP000098755,2020-11-02,80.42,94.64,,26.90
2862,RP000098755,2020-11-03,81.14,90.68,73.22,27.30
2863,RP000098755,2020-11-04,80.42,92.84,,26.90
2864,RP000098755,2020-11-05,81.68,85.82,73.40,27.60
2865,RP000098755,2020-11-06,79.52,87.80,73.40,26.40
2866,RP000098755,2020-11-07,79.88,89.78,,26.60
2867,RP000098755,2020-11-08,81.68,90.50,73.58,27.60
2868,RP000098755,2020-11-09,82.04,92.84,,27.80
2869,RP000098755,2020-11-10,79.34,92.84,75.02,26.30
2870,RP000098755,2020-11-11,83.66,91.94,75.20,28.70
2871,RP000098755,2020-11-12,82.94,91.76,,28.30
2872,RP000098755,2020-11-13,83.48,91.76,75.38,28.60
2873,RP000098755,2020-11-14,82.04,88.34,76.82,27.80
2874,RP000098755,2020-11-15,79.88,87.80,,26.60
2875,RP000098755,2020-11-16,79.52,91.76,74.48,26.40
2876,RP000098755,2020-11-17,80.24,89.42,73.40,26.80
2877,RP000098755,2020-11-18,79.34,87.98,74.12,26.30
2878,RP000098755,2020-11-19,80.78,89.42,73.76,27.10
2879,RP000098755,2020-11-20,82.22,91.58,74.30,27.90
2880,RP000098755,2020-11-21,79.88,86.72,76.46,26.60
2881,RP000098755,2020-11-22,79.16,86.36,75.56,26.20
2882,RP000098755,2020-11-23,80.60,87.26,75.74,27.00
2883,RP000098755,2020-11-24,79.52,86.90,73.04,26.40
2884,RP000098755,2020-11-25,81.50,88.34,,27.50
2885,RP000098755,2020-11-26,80.78,89.60,76.10,27.10
2886,RP000098755,2020-11-27,77.90,81.86,76.10,25.50
2887,RP000098755,2020-11-28,78.98,86.18,75.20,26.10
2888,RP000098755,2020-11-29,81.32,89.24,75.02,27.40
2889,RP000098755,2020-11-30,81.50,90.86,75.74,27.50
2890,RP000098755,2020-12-01,83.66,92.12,74.66,28.70
2891,RP000098755,2020-12-02,82.58,92.12,,28.10
2892,RP000098755,2020-12-03,81.68,89.24,75.02,27.60
2893,RP000098755,2020-12-04,81.32,89.24,,27.40
2894,RP000098755,2020-12-05,81.68,90.50,74.48,27.60
2895,RP000098755,2020-12-06,78.62,86.18,,25.90
2896,RP000098755,2020-12-07,81.32,86.72,73.76,27.40
2897,RP000098755,2020-12-08,80.06,85.46,,26.70
2898,RP000098755,2020-12-09,81.86,89.42,74.30,27.70
2899,RP000098755,2020-12-10,82.04,90.32,75.92,27.80
2900,RP000098755,2020-12-11,81.68,89.60,75.74,27.60
2901,RP000098755,2020-12-12,81.68,89.78,75.20,27.60
2902,RP000098755,2020-12-13,82.22,92.12,76.82,27.90
2903,RP000098755,2020-12-14,79.52,86.54,,26.40
2904,RP000098755,2020-12-15,79.52,87.80,74.84,26.40
2905,RP000098755,2020-12-16,79.70,87.08,74.84,26.50
2906,RP000098755,2020-12-17,77.90,82.04,74.66,25.50
2907,RP000098755,2020-12-18,76.82,81.86,,24.90
2908,RP000098755,2020-12-19,79.34,84.38,73.40,26.30
2909,RP000098755,2020-12-20,79.34,87.08,75.20,26.30
2910,RP000098755,2020-12-21,80.42,90.32,,26.90
2911,RP000098755,2020-12-22,79.70,89.60,71.78,26.50
2912,RP000098755,2020-12-23,80.06,84.92,75.02,26.70
2913,RP000098755,2020-12-24,80.42,92.84,75.20,26.90
2914,RP000098755,2020-12-25,79.16,86.00,75.20,26.20
2915,RP000098755,2020-12-26,80.96,87.08,74.48,27.20
2916,RP000098755,2020-12-27,82.58,90.32,74.48,28.10
2917,RP000098755,2020-12-28,80.78,85.64,,27.10
2918,RP000098755,2020-12-29,81.68,89.24,76.28,27.60
2919,RP000098755,2020-12-30,80.42,86.72,76.82,26.90
2920,RP000098755,2020-12-31,80.24,86.36,,26.80
